id,sentence,label
1500_9,"Secondly, you need to limit the number of apps that a publisher can submit with a particular key word.",1
1500_10,"For instance, if I build a children's book app and then submit that same app 50 times, each time with a different name and book loaded, i have essentially used up all the available space on the marketplace app search results screen, thereby stifling competition and innovation through use of questionable practices and a bad app design.",0
1502_1,"All subsequent children's book apps will be essentially ""undiscoverable"" no matter how good they are... Start by expanding the number of apps that can use a certain key word, such as ""childrens stories"" so that new apps who innovate can displace those who got their first with potentially crappy apps.",0
1503_1,"For instance, if I build a children's book app and then submit that same app 50 times, each time with a different name and book loaded, i have essentially used up all the available space on the marketplace app search results screen, thereby stifling competition and_ï¿__ more",0
1504_1,"We should have some way within our app to get notify that whether user selected call, don't call and when he/she ended call means notification of end call.",1
1504_2,"So that we can perform some other function within our app on the basis of notification type means call,don't call, end call.",0
1504_3,I am using a open source API called OpenStack Storage (http://openstack.org/projects/storage/) that requires passing empty headers to remove certain custom metadata entries.,0
1505_1,The library being used by WP (HttpWebRequest) doesn't allow passing empty headers.,0
1505_2,"It is unacceptable simply because according to RFC 2616 Section 4.1 (Header Field Definitions), the message headers of an HTTP 1.1 message value is optional.",0
1505_3,This is limiting me to provide customers to fully use my app for stuff like removing entries on their objects.,0
1505_4,"The error I receive is something like ""The header xxxxx has an empty value"".",0
1506_1,WP need video calls to be able !,1
1507_1,"WM6.1 & WM6.2 has that feature but since WM6.5, the feature has just disappeared...",0
1507_2,Please give that back.,1
1507_3,see for example http://www.newsgeek.co.il/quite-in-the-train/ or any other Hebrew WP site.,0
1507_4,Windows Phone breaks from iOS and Android by removing the need to open an app to share pictures and statuses by adding a sharing API.,0
1507_5,"However, this must be updated by Microsoft.",1
1507_6,"It would be more useful if specific Service apps could be released that would extend these features by, for example, adding a Google+ option to the sharing interface.",1
1507_7,"These services would be in charge of running the API and posting the data and could take the form of an implementable interface such as a ILinkSharer or something similar allowing the windows phone sharing interface to constantly expand and become dynamic, tailored to the users needs while removing the requirement for Microsoft to make the updates (As the Zune attempted to do with it's apps, a bad idea).",0
1507_8,These services would be in charge of running the API and posting the data and could take the form of an implementable interface such as a ILinkSharer or something similar allowing the windows phone sharing interface to constantly expand and_ï¿__ more,0
1507_9,Word displays documents terribly.,0
1507_10,"Tables always require scrolling a cross, there is no way to zoom out, text is displayed far too big.",0
1508_1,It is almost inconvenient using word.,0
1509_1,"Would be nice if in power point, could have same method as in pictures hub for navigation.",1
1509_2,"Also lack of support to display symbols and equations is annoying, as some word docs i need include them.",0
1509_3,Pinch and zoom out and scroll through slides.,0
1509_4,View in normal and flick a cross screen to view slides.,0
1510_1,Like ability to zoom in.,0
1510_2,"And please force adobe to update their pdf viewer, its terrible :'( Word displays documents terribly.",1
1510_3,"And please force adobe to update their pdf viewer, its terrible_ï¿__ more",1
1510_4,HTC surround HD,0
1511_1,___ï¿_ï¿__ï¿____ï¿_ï¿_WP7_ï¿_ï¿___ï¿_____ï¿___ï¿_ï¿_ï¿____ï¿______ï¿___ï¿_ï¿__ï¿___ï¿____ï¿__ï¿_ï¿__ï¿_ï¿_____ï¿_ï¿_____ï¿_ï¿___ï¿_____ï¿____ï¿___ï¿_ï¿____ï¿___ï¿___ï¿_____ ____ï¿___ï¿___ï¿______ï¿_ï¿__ï¿____ï¿__ï¿___ï¿___ï¿___ï¿_ï¿_ï¿____ï¿_ï¿___ï¿_____ï¿__________ï¿__ï¿_ï¿_ï¿____ï¿___ï¿___ï¿______ï¿__ ï¿____ï¿_ï¿__ï¿_ï¿___ï¿_____ï¿____ï¿_ï¿__ï¿__ï¿_ï¿__ï¿_ï¿______ï¿__ï¿_ï¿__ï¿______ï¿___ï¿_ï¿_ï¿___ï¿____ï¿___ï¿_ï¿_________ï¿_____ï¿______ï¿__ï¿___ __ï¿_____ï¿____ï¿_ï¿___ï¿___ï¿_ï¿_ï¿______ï¿___ï¿__ï¿___ï¿______ï¿________ï¿____ï¿___ï¿___ï¿_ï¿___ï¿___________ï¿_ï¿_ï¿__ï¿_ï¿__ï¿__ï¿___ï¿___ï¿______ï¿___ï¿___ï¿___ï¿__ _ï¿___ï¿_ï¿_ï¿_ï¿__ï¿____ï¿___ï¿___ï¿___ï¿___ï¿_ï¿___ï¿__Êê_ï¿_________ï¿______ï¿___ï¿_ï¿___ï¿__ï¿___ï¿_ï¿__ï¿_ï¿__ï¿_ï¿_Tile Label_ï¿_ï¿___ï¿______ï¿__ï¿___ï¿___ï¿___ï¿___ï¿__ _ï¿___ï¿_ï¿___ï¿__ï¿___ï¿___ï¿___ï¿___ï¿___ï¿___Ê©_ï¿___ï¿____ï¿______ï¿__ï¿__ï¿___ï¿___ï¿____ï¿__ï¿____ï¿___ï¿_ï¿_âèèï¿_ï¿___ï¿_ï¿__ï¿______ï¿___ï¿___ï¿___ï¿__ _ï¿___ï¿_ï¿_ï¿____ï¿___ï¿_ï¿_ï¿___ï¿____ï¿_ï¿__ï¿__ï¿____ï¿_____ï¿____ï¿_________ï¿___ï¿______ï¿_ï¿__ï¿_ï¿__ï¿_ï¿__ï¿______ï¿___ï¿_ï¿_ _ï¿___ï¿_ï¿_ï¿____ï¿____ï¿___ï¿___ï¿_ï¿__ï¿__ï¿___ï¿___ï¿___ï¿___ï¿_ï¿__ï¿_ï¿__ï¿_ï¿__Ê©_ï¿___ï¿___ï¿___ï¿_ï¿_____Ê£_ï¿___ï¿_____âèèï¿_ï¿___ï¿___ï¿___ï¿_____ ï¿___ï¿___ï¿____ï¿__ï¿____ï¿___ï¿_ï¿__ï¿_ï¿___ï¿_____ï¿___ï¿_ï¿__ï¿___ï¿___ï¿_ï¿_ï¿___ï¿____ï¿_ï¿_ï¿_____ï¿____ï¿______ï¿_ï¿_ï¿_ï¿_ï¿__ï¿___ï¿___ï¿___ï¿___ï¿_ï¿__ï¿_ï¿_ _ï¿___ï¿___ï¿__ï¿_ï¿__ï¿____ï¿_ï¿______ï¿______ï¿_âèèï¿_ï¿___ï¿___ï¿______ï¿_ï¿___ï¿__ï¿___ï¿_ï¿________ï¿_ï¿_ï¿___ï¿__ï¿___ï¿__ï¿___ï¿___ï¿___ï¿_ï¿__ï¿___ï¿___ï¿___ï¿__ _ï¿_ï¿___ï¿__ï¿______ï¿_ï¿__Ê©_ï¿___ï¿_______ï¿__ï¿______ï¿___Ê©_ï¿___ï¿______Ê£_ï¿___ï¿____ï¿_OS_ï¿_ï¿__ï¿___ï¿___ï¿__ï¿__ï¿_ï¿_Ó«_ï¿___ï¿_ï¿________ï¿__ _ï¿__ï¿____ï¿___ï¿___ï¿___ï¿___ï¿___ï¿_ï¿__ï¿_ï¿__ï¿_ï¿__ï¿___ï¿_ï¿__ï¿___ï¿_ï¿___ï¿__ï¿_ï¿__ï¿____ï¿__ï¿___ï¿___ï¿______ï¿_ï¿__ï¿___ï¿___ï¿__ ____ï¿___ï¿___ï¿______ï¿_ï¿__ï¿____ï¿__ï¿___ï¿___ï¿___ï¿___ï¿_ï¿__ï¿___ï¿___ï¿_ï¿___ï¿__ï¿_ï¿__ï¿___ï¿_ï¿_ï¿__ï¿_ï¿____ï¿_ï¿_ â†«__ï¿__ï¿___ï¿____ï¿_ï¿____ï¿___ï¿_ï¿_____ï¿______Ê£_ï¿______Ê£_ï¿___ï¿___ï¿_ï¿__ï¿_ï¿_ï¿_ï¿__ï¿_ï¿___ï¿_ï¿__ï¿_____â†±_ï¿___ï¿_____ï¿___ __ï¿_ï¿____ï¿____ï¿__ï¿_ï¿__ï¿___ï¿___ï¿_ï¿__ï¿_ï¿_ï¿____ï¿______ï¿_ï¿_â†±_ï¿___ï¿_ï¿_WP7_ï¿_ï¿_____ï¿___ï¿___ï¿___ï¿____ï¿__ï¿_ï¿__ï¿____ï¿__ï¿___ï¿___ï¿_ï¿_ _ï¿_ï¿__ï¿_ï¿__ï¿___ï¿______ï¿___ï¿___ï¿__ _ï¿____ï¿__ï¿_ï¿_âèèï¿_ï¿___ï¿___ï¿____ï¿__ï¿_ï¿_metro UI_ï¿_ï¿_ï¿__ï¿___ï¿__ï¿___ï¿_ï¿__ï¿__ï¿____ï¿__ï¿______ï¿______ï¿_ï¿__ï¿_ï¿__ï¿___ï¿___ï¿___ï¿__ _ï¿__ï¿___ï¿_ï¿____ï¿__ï¿_ï¿__ï¿_______ï¿__ï¿___ï¿_ï¿_ï¿__ï¿__ï¿_ï¿__ï¿___ï¿___ï¿___ï¿___ï¿__,0
1512_1,This .NET property helps to determine what was wrong during the request.,0
1512_2,It's very helpful to give a pertinent feedback to the user.,1
1512_3,"Right now, the value is always UnknownError.",0
1512_4,"NameResolutionFailure, SendFailure: check your internet connection TrustFailure: please add our certificate Timeout: woops, our servers are down, please try again later ProtocolError: something went wrong, please try again later",0
1512_5,Ability to tag friends on Facebook posts & in the Check In section of the people hub,0
1512_6,"Received from an MVP this week over email: It would be great to be able to have the emulator location data use the NMEA file format - either via file import/export, or using the files directly as a feed.",1
1512_7,"This would make it very easy to repeatably test the location data in the device, as well as demo apps for customers.",0
